province,food_name,product_group_tr,product_group_en,kcal_100g
Gaziantep,Oğuzeli Kurutmalığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Çamoluk Şeker Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Giresun Kalınkara Fındığı /Giresun Karası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Giresun Isırganı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Giresun Fındık Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Giresun,Giresun Fındık Ezmeli Kadayıf Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Giresun,Şebinkarahisar Karadutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Giresun Tombul Fındığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Çavuşlu Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Giresun,Giresun Sivri Fındığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Piraziz Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Giresun,Görele Dondurması,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,145.5
Giresun,Alucra Oğlak Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gümüşhane,Gümüşhane Dut Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Gümüşhane,Kelkit Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gümüşhane,Kelkit Ketesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gümüşhane,Gümüşhane Deleme Peyniri,Peynirler,Cheese,341.85714285714283
Gümüşhane,Şiran Kök Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gümüşhane,Gümüşhane Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gümüşhane,Gümüşhane Kömesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Gümüşhane,Kürtün Araköy Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gümüşhane,Gümüşhane Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gümüşhane,Gümüşhane Sironu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gümüşhane,Gümüşhane Kuşburnu Nektarı,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Hakkari,Çukurca Tahini,Diğer ürünler,Other products,356.8
Hakkari,Hakkari Girara Huluga,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Yüksekova Çirek Peyniri,Peynirler,Cheese,341.85714285714283
Hakkari,Hakkari Gulol,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Gayle Zengil,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Hakkari Kepaye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Hakkari Lalaped Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hakkari,Hakkari Kadesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hakkari,Hakkâri Kıris,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Hakkâri Doleme,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hakkari,Hakkâri Doğaba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Humusu,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Ali Nazik,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Aşur Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Bahtenis Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Barburi Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Bakla Ezmesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Biber Salçası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Cevizli Biber / Hatay Muhammarası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Halhalı Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Ekşi Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Fellah Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Halavet Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Beyaz Balkabağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Ceviz Reçeli,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Belen Tava,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Dörtyol Mandarini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Kırıkhan Siyah Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Şiş Börek Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Şeyh Mualla Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Tandır Kahkesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Kaytaz Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Kömbesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Nar Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Hatay,Hatay Oruğu,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Peynirli İrmik Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Pirzolalı Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Taş Kadayıfı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Zeytin Salatası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Tel Kadayıfı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Hatay Tepsi Oruğu,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Tuzlu Yoğurt Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Hatay Zahter Salatası / Hatay Kekik Salatası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Antakya Künefesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Samandağ Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Hatay Ispanaklı Börek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Kırıkhan Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Antakya Sürkü (Antakya Çökeleği),Peynirler,Cheese,341.85714285714283
Hatay,Antakya Tuzlu Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Hatay,Hatay Kabak Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Antakya Zılk Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Antakya Künefelik Peyniri,Peynirler,Cheese,341.85714285714283
Hatay,Antakya Küflü Sürkü (Çökeleği),Peynirler,Cheese,341.85714285714283
Hatay,Belen Kömürçukuru Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Antakya Simidi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Kırıkhan Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Hatay,Antakya Ekmek Oruğu / Antakya Fış Oruk,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Antakya Sakal Kaldıran Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Hatay,Antakya Carra Peyniri,Peynirler,Cheese,341.85714285714283
Hatay,Antakya Kağıt Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Hatay,Antakya Külçesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Isparta,Sütçüler Kekiği,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Isparta,Isparta Kabune Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Isparta,Gelendost Çaltı Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Isparta,Senirkent Banağı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Isparta,Senirkent Üzüm Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Isparta,Senirkent Dimrit Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Isparta,Isparta Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Isparta,Uluborlu Kuyruğu Sulu Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Isparta,Yalvaç Hamursuzu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Isparta,Uluborlu Banağı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Isparta,Senirkent Samsa Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Isparta,Sütçüler Kekik Yağı,Diğer ürünler,Other products,356.8
Isparta,Uluborlu Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Iğdır,Iğdır Patlıcan Reçeli,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Iğdır,Iğdır Beyaz Üzümü /Miskalı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Iğdır,Iğdır Bozbaş Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Iğdır,Iğdır Kayısısı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Iğdır,Iğdır Omaç Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Iğdır,Iğdır Taş Köfte Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Çöreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kahramanmaraş,Çağlayancerit Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kahramanmaraş,Maraş Tarhanası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Ravanda Şerbeti,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Kahramanmaraş,Maraş Samsası,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kahramanmaraş,Afşin Koçovası Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kahramanmaraş,Andırın Andız Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kahramanmaraş,Afşin Tava,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Sumak Ekşi Külü,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kahramanmaraş,Kahramanmaraş Bertiz Kabarcık Üzümü / Maraş Bertiz Kabarcık Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kahramanmaraş,Andırın Tirşiği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Parmak /Sıkma Peyniri,Peynirler,Cheese,341.85714285714283
Kahramanmaraş,Maraş Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kahramanmaraş,Kahramanmaraş Çiriş Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kahramanmaraş,Maraş Ekşili Çorba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Sumak Ekşisi Akıtı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kahramanmaraş,Maraş Eli Böğründe / Maraş Yanyana,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Fıstık Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kahramanmaraş,Elbistan Kelle Peyniri,Peynirler,Cheese,341.85714285714283
Kahramanmaraş,Maraş Kelle Paçası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kahramanmaraş,Maraş Dondurması,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,145.5
Karabük,Yenice Ihlamur Balı,Bal,Honey,326.0
Karabük,Eflani Hindi Bandırması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Karabük,Safranbolu Kıtırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Karabük,Safranbolu Maniye Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Karabük,Safranbolu Safranı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Karabük,Safranbolu Çavuş Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Karabük,Safranbolu Lokumu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Karaman,Karaman İlisıra Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Karaman,Kazımkarabekir Kabak Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Karaman,Karaman Guymak Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Karaman,Karaman Ekşikara Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Karaman,Karaman Divle Obruğu Tulum Peyniri,Peynirler,Cheese,341.85714285714283
Karaman,Karaman Şebit Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Karaman,Ermenek Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Karaman,Karaman Tahinli Pide,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Karaman,Karaman Mayalısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Karaman,Başyayla Karın Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Karaman,Ermenek Batırması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Karaman,Karaman Kırma Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kars,Kars Balı,Bal,Honey,326.0
Kars,Kars Kaşarı,Peynirler,Cheese,341.85714285714283
Kars,Kars Ketesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kars,Kağızman Uzun Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kars,Kars Gravyer Peyniri,Peynirler,Cheese,341.85714285714283
Kars,Kars Kaz Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kastamonu,Devrekani Hindi Banduması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Tosya Pirinci,Diğer ürünler,Other products,356.8
Kastamonu,Taşköprü Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kastamonu,Kastamonu Siyez Buğdayı,Diğer ürünler,Other products,356.8
Kastamonu,Kastamonu Siyez Bulguru,Diğer ürünler,Other products,356.8
Kastamonu,İhsangazi Ekşili Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Kastamonu Siyez Unu,Diğer ürünler,Other products,356.8
Kastamonu,Daday Etli Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kastamonu,Taşköprü Kuyu Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Cide Tarhanası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Çatalzeytin Fındık Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kastamonu,İnebolu Kuzu Kestane,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kastamonu,Cide Ceviz Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kastamonu,Devrekani Cırık Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kastamonu,Kastamonu Kestane Balı,Bal,Honey,326.0
Kastamonu,Kastamonu Eğşisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kastamonu,Kastamonu Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kastamonu,Kastamonu Kuzu Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kastamonu,Kastamonu Tiridi / Kastamonu Simit Tiridi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Kastamonu Çekme Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kastamonu,Kastamonu Üryani Eriği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kastamonu,Araç Kül Çöreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kastamonu,Araç Akdene Göce Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Pınarbaşı Kara Çorba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kastamonu,Kastamonu Simidi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,Tomarza Kabak Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kayseri,Erkilet Kedi Bacağı,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kayseri,Özvatan Çiçek Balı,Bal,Honey,326.0
Kayseri,Kayseri Yağ Mantısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,İncesu Karaevrek Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kayseri,Kayseri Çemeni,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kayseri,Akkışla Gilaburusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kayseri,Bünyan Gilaburusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kayseri,Kayseri Yağlaması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Yamula Patlıcanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kayseri,Kayseri Mantısı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Kayseri Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kayseri,Kayseri Katmeri,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,Kayseri Gül Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,Kayseri Sucuk İçi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kayseri,Kayseri Cırgalan Biberi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kayseri,Kayseri Börek Aşı/ Kayseri Böre Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Kayseri Nevzinesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,Kayseri Fırın Ağzı Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Pınarbaşı Uzunyayla Çerkes Peyniri,Peynirler,Cheese,341.85714285714283
Kayseri,Talas Zincidere Kuru Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Kayseri,Kayseri Tepsi Mantısı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Kayseri Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kayseri,Develi Cıvıklısı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kayseri,Kayseri Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kayseri,Kayseri Tandır Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kayseri,Talas Çörekotlu Çömlek Peyniri,Peynirler,Cheese,341.85714285714283
Kayseri,Kayseri Kurşun Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kilis,Kilis Tava,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kilis,Kilis Şıhılmahşe,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kilis,Kilis Kırk Semseği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kilis,Kübbülmişviyye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kilis,Kilis Kahvaltılık Toz Zahter,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kilis,Kilis Horoz Karası Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kilis,Kilis Ekşili Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kilis,Cennet Çamuru / Kilis Kaymaklı Kırma Künefe,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kilis,Kilis Katmeri,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kocaeli,Karamürsel Simit Dolması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kocaeli,İzmit Simidi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kocaeli,İzmit Pişmaniyesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kocaeli,Gebze Bayram Çöreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kocaeli,Karamürsel Samanlı Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kocaeli,Değirmendere Fındığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kocaeli,Kandıra Manda Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
